STATIONS
5613|Beroun,Jungmannova|4|
5614|Bratkovice,Domin.Paseky|6|
5615|Krásná Hora n.Vlt.,Mariánský Důl|8|
5616|Lešanská|P|
5617|Libiš,U Slávisty|2|
5618|Zdiměřická|B|
5619|Sudoměř|6,7|
5620|Jirny,Nové Jirny,I|1|
5621|Bystřice,Mokrá Lhota,rozc.|6|
5622|Netvořice,Dunávice|5|
5623|Březovice|7,8|
5624|Třeboc,Obchod|7|
5625|Vrbová Lhota|5,6|
5626|Úhonice|1|
5627|Kounov,rozc.|8|
5628|Občov|6|
5629|Novodvorská|P|
5630|Neratovice|2|
5631|Říčany,Voděrádky|1|
5632|Bubovice,Višňovka|2|
5633|Řež|1|
5634|Na Santince|P|
5635|Malešov,Dubina|6|
5636|U Vojenské nemocnice|P|
5637|Kožlany,u váhy|9|
5638|Obecnice,důl|6|
5639|Červené Pečky,Dobešovice|6|
5640|Dobrovíz-Amazon|1|
5641|Holoubkov|-|
5642|Unhošť,pivovar|2|
5643|Dolní Břežany,Škola|1|
5644|Votice,Mysletice|7|
5645|Hejtmanská|P|
5646|Nová Ves u Leštiny|10|
5647|Velim,Žel.st.|5|
5648|Zbečno,U Mostu|5|
5649|Nová kolonie|P|
5650|Sídliště Prosek|P|
5651|Květnice,Rozc.|1|
5652|Košátky|5|
5653|Tatce|4|
5654|Strnady|B|
5655|Osečany|6|
5656|Měšice,Na Rejdišti|1|
5657|Dublovice|7|
5658|Vlašim,Bolinka|7|
5659|Sudoměř u Ml.Boleslavi|6|
5660|Václavice,Vatěkov,rozc.|5|
5661|Ledčice|4|
5662|Zákolany,u Kovár|3|
5663|Jindřichův Hradec,Děbolín|-|
5664|Kutná Hora,Žižkov,Kouřimská|7|
5665|Žitovlice,Pojedy|7|
5666|Náměstí Jiřího Berana|P|
5667|Všenory|1|
5668|Česká Lípa,Častolovice,rozc.|-|
5669|Kesnerka|P|
5670|Přehvozdí|2|
5671|Na Vaňhově|P|
5672|Votice,žel.st.|7|
5673|Plužiny|5|
5674|Karlova Ves,hřbitov|6|
5675|Kochánky,V Kateřinkách|4|
5676|Třebenická|P|
5677|Dymokury,Černá Hora|7|
5678|Hotel Golf|P|
5679|Podlesí,Nové|7|
5680|Matějská|P|
5681|Na Kovárně|B|
5682|Tupadly|5|
5683|Týnec n.Sáz.,Čisté potoky|4|
5684|Králův Dvůr,Počaply|4|
5685|Lobkovice|2|
5686|Třebovle|5|
5687|Kladno,autobusové nádraží|3|
5688|Dolní Bousov,rozc.Ošťovice|9|
5689|Církvice,Netřeb|7|
5690|Záběhlická škola|P|
5691|Hřebečníky,Týřovice|7|
5692|Písty,Temac|5|
5693|Felbabka|6|
5694|Kostelní Lhota,U Kovárny|5|
5695|Drobná|P|
5696|Vlašim,Domašín,nám.|7|
5697|Svatý Jan,Hrachov,Vestecký most|8|
5698|Branov,háj.|6|
5699|Pod Mezí|P|
5700|Bratronice,křižovatka|4|
5701|Úvaly,Hodov|1|
5702|Dolní Slivno,Slivínko|5|
5703|Jince,Mlýn|6|
5704|Strašice,Huť|-|
5705|Lipence|P|
5706|Mladá Boleslav,Jičínská|7|
5707|Rokytňany,Horní Rokytňany|9|
5708|Krchleby,Chedrbí|7|
5709|Ordovická|P|
5710|Střelničná|P|
5711|Milín,Slivice|8|
5712|Zvěstov,rozc.Vestec|8|
5713|Plaňany,Hradenín|5|
5714|Doksany,zámek|7|
5715|Slapsko,Moraveč|9|
5716|Kolín,Družstevní dům|6|
5717|Ovčáry|3,4|
5718|Písek|-|
5719|Výzkumný ústav vodohospodářský|P|
5720|Slaný,Kvíček|4|
5721|Pečky,Kult.dům|5|
5722|Tábor,aut.nádr.|-|
5723|Měcholupy|-|
5724|Pod Školou|P|
5725|Řitonice|8|
5726|Mnichovo Hradiště,Jiráskova|9|
5727|Votice,kino|7|
5728|K Letišti|B|
5729|Píškova|P|
5730|Sudovo Hlavno|4|
5731|Zdice|5|
5732|Průhonice,Rozkoš|1|
5733|Zdiby,Přemyšlení|1|
5734|Přeštínská|P|
5735|Kladno,nádraží|3|
5736|Vysoká|5|
5737|Tuklaty|1|
5738|Sídliště Zahradní Město|P|
5739|Safírová|0,B|
5740|Bolevecká|P|
5741|Červená Řečice|11|
5742|Říčany,Marvánek|1|
5743|Uhlířské Janovice,Janovická Lhota|6|
5744|Hlubyně,horní|9|
5745|Vinařice,Zahr.kolonie|4|
5746|Kokořín,Truskavna|5|
5747|Zdiby|1|
5748|Dolní Bousov,Horní Bousov|9|
5749|Dolní Břežany,Lhota|1|
5750|Tuchoměřice,Špejchar|1|
5751|Prvomájová|P|
5752|Tursko|2|
5753|Milešov,Hřebeny|9|
5754|Soutice,Kalná|7|
5755|Odb Babín|-|
5756|Pňov-Předhradí,Předhradí|5,6|
5757|Horčápsko,Hráze|8|
5758|Jistebnice,Žofín|-|
5759|Žiželice,Loukonosy|9|
5760|Přistoupim|3|
5761|Kobylnice|8|
5762|Záboří n.L.,Habrkovice,rozc.|8|
5763|Na Parcelách|B|
5764|Březovice,Víska,Kluček|8|
5765|Pavlov,žel.zast.|2|
5766|Jílové u Prahy,Náměstí|3|
5767|Cerhenice|5|
5768|Brodce,škola|6|
5769|K Tuchoměřicům|P|
5770|Ruzyňský velkoobchod|P|
5771|Kamenice,Štiřín,U Rybníka|3|
5772|Březnice,Počapská|9|
5773|Apolinářská|P|
5774|Hadovka|P|
5775|Stránka,u pomníku|6|
5776|Slavia - Nádraží Eden|P|
5777|Sudovo Hlavno,Rozc.k háj.|4|
5778|U Měchurky|P|
5779|Benátky n.Jiz.,Kbel|5|
5780|Hraběšín|7|
5781|Kladno,Školská|3|
5782|Panenské Břežany,Zámek|2|
5783|Hořín,Brozánky|4|
5784|Nechvalice,Křemenice,rozc.|8|
5785|Schengenská|P|
5786|Bratronice,odb.Mostecký Mlýn|4|
5787|Slabce,Kostelík|8|
5788|Drhovy|6|
5789|Hýskov|4|
5790|Oplany,Háj.|4|
5791|Slaný,Šultysova|4|
5792|Tábor,Vožická Elektroizola|-|
5793|Bazén Hloubětín|P|
5794|Štětí,záv.|6|
5795|Brandýs n.L.-St.Bol.,Pražská|2,3|
5796|Dědinova|P|
5797|Příbram,Obecnická|7|
5798|Rokytá,Horní Rokytá|10|
5799|Špitálská|P|
5800|Velvary,škola|4|
5801|Vlkančice,Pyskočely,Na Bábě|4|
5802|Dobříš,lom|5|
5803|Neratovice,Byškovice,Družstevní|2|
5804|Mnichovo Hradiště,u nadjezdu|9|
5805|Úmyslovice|7|
5806|Křepenice|6|
5807|Tábor|-|
5808|Vlastina|P|
5809|Neveklov,Dalešice,Rozc.|5|
5810|Kněžmost,Chlumín|8|
5811|U Kundratky|P|
5812|Prunéřovská|P|
5813|Kvílice,II|5|
5814|Příbram,Fibichova|7|
5815|Zákolany,Kováry,žel.zast.|3|
5816|Nové Dvory|7|
5817|Semice,Křiž.|4|
5818|Davle,Sloup|2|
5819|Ondřejov,Třemblat|2,3|
5820|Vinařice,Důl Mayrau|4|
5821|Chotýšany,Městečko,rozc.|6|
5822|Dětenice,Osenice|9|
5823|Okřesaneč|9|
5824|Za Kapličkou|B|
5825|Křečovice|6|
5826|Ke Kaménce|P|
5827|Bakov n.Jiz.,Buda|8|
5828|Nové Komořany|P|
5829|Dobřív,u hřbitova|-|
5830|Poliklinika Vysočany|P|
5831|Smilovice,Rejšice|6|
5832|Dolní Kralovice|9|
5833|Chlístovice,Chroustkov|6|
5834|Stříbrná Skalice,Blatiny|4|
5835|Odra|P|
5836|Černuc,Bratkovice|5|
5837|Loucká|5|
5838|hr.VUSC 0200/0320 02|-|
5839|hr.VUSC 0200/0320 01|-|
5840|Mníšek p.Brdy,U Šibence|3,4|
5841|Katusice|6|
5842|Přívozní|P|
5843|Solenice,Dolní Líšnice|8|
5844|Nehvizdy,Mochovská|1|
5845|Ke Smrčině|P|
5846|Odolena Voda,Komenského|2|
5847|Hájek|B|
5848|Kladno,U Meisnerů|3|
5849|Čáslav,žel.st.|8|
5850|Ve Žlíbku|P|
5851|Beroun,Delvita|4|
5852|Dymokury,Svídnice,u trati|7|
5853|Toušice,ObÚ|5|
5854|Bašť,Baštěk|1|
5855|Hovorčovice,U Kostela|1|
5856|Cerhenice,Cerhýnky|5|
5857|Převýšov|9|
5858|Kralupy n.Vlt.,Kovošrot|3|
5859|Kondrac,předměstí|8|
5860|Červené Janovice,Lány|7|
5861|Chraštice|9|
5862|Ohrobec,Károv|1|
5863|Pertoltice,Laziště|9|
5864|Kamenice,Kult.dům|3|
5865|Městec Králové,Stará pošta|8|
5866|Hlavice,ves|11|
5867|K Horoměřicům|P|
5868|U Háje|P|
5869|Blatno u Jesenice|9|
5870|Želivského|P|
5871|Ktová|-|
5872|Nepoměřice|5|
5873|Kleneč|6|
5874|Nedrahovice,rozc.|7|
5875|Jestřebí,Újezd|-|
5876|Tmaň,Slavíky,rozc.1.0|4|
5877|Ruzyňská škola|P|
5878|Strašnov|6|
5879|Těchařovice,Na Čmíně|8|
5880|Obecnice,U Dušků|6|
5881|Rakovník,Čs.legií|7|
5882|Žákovská|P|
5883|Libiš,Aut.st.|2|
5884|Mnichovo Hradiště,Dolení Kruhy|9|
5885|Příbram,sídl.nám.17.listopadu|7|
5886|Beřovice,horní|5|
5887|Břežany I|5,6|
5888|Vosmíkových|P|
5889|Petřín|P|
5890|Drásov,Skalka,V.|6,7|
5891|Hostýnská|P|
5892|Hlízov,u váhy|7|
5893|Hýskov,Na Krétě|4|
5894|Neustupov|8|
5895|Podhořany u Ronova n.D.,Nový Dvůr|10|
5896|Chlístovice,Kraličky|6|
5897|Řevničov|6|
5898|Pravonín,Buková|8,9|
5899|Dřínov,Drchkov|5|
5900|Všechlapy,Želivka|7|
5901|Macharovo náměstí|P|
5902|U Jankovky|P|
5903|Příbram,sídl.II.poliklinika|7|
5904|Neuměřice|4|
5905|Lužec n.Cidl.,kaple|9|
5906|Svinaře,Halouny|3|
5907|Obory,Pánkovka|7|
5908|Českomoravská|P|
5909|Bystřice,Jinošice|6|
5910|Únětice,Na Parcelách|1|
5911|Louny,U spravedlnosti|7|
5912|Čáslav|8|
5913|Nučice,Prokopská náves|1|
5914|Čáslav,Filipov,VÚ|8|
5915|Čakov,rozc.Zálesí|5|
5916|Ve Studeném|P|
5917|Příšovice,Na Hořensku|10|
5918|Braškov|2,3|
5919|Vlašim,jesle|7|
5920|Nižbor,Šnárová|4|
5921|Týnec n.L.,Svárava|8|
5922|Skvrňov|6|
5923|Doubravčice|2|
5924|Sedlec-Prčice,nám.|8|
5925|Rudná,Hořelice|1|
5926|Lážovice|4|
5927|Průhonice,Komárov|1|
5928|Jíloviště,Cukrák|1|
5929|Záluží,v Brance|6|
5930|Slabce,Kostelík,pila|9|
5931|Hercovka|P|
5932|Kaliště|3|
5933|Nedrahovice,Radeč|7|
5934|Čestín|7|
5935|Kostelec u Křížků|3|
5936|Hlavní|P|
5937|Beroun,Bezručova|4|
5938|Kutná Hora,Karlov,Na Rovinách|7|
5939|Sedlčany,Solopysky|7|
5940|Židněves|8|
5941|Kostelec n.L.,Na Cihelně|2,3|
5942|Lehovec|0|
5943|Libušín,náměstí|4|
5944|Vysoká,Harasov|5|
5945|Ježovická|B|
5946|Jordánská|P|
5947|Vrané nad Vltavou|1|
5948|Břežany I,Chocenice|5,6|
5949|Skuhrov,Drahlovice|3,4|
5950|Sídliště Ďáblice|0|
5951|Kamenné Žehrovice,Vaňkovka|4|
5952|Borek pod Troskami|-|
5953|Keblov|8|
5954|Masarykovo nádraží|P|
5955|Brandýsek|3,4|
5956|Rohanský ostrov|P|
5957|Netvořice,Pošta|5|
5958|Petroupim|5|
5959|Štefkova|P|
5960|Nosálov,Libovice|7|
5961|Hostivařský pivovar|P|
5962|Černíny,Zdeslavice|7|
5963|Šebířov|9|
5964|Votice,Kaliště|7|
5965|Mělník|4|
5966|Drásov,Skalka,dvůr|6,7|
5967|V Zápolí|P|
5968|Mirovice|10|
5969|Benešov,Vidlákova Lhota|5|
5970|Kounov,škola|8|
5971|Struhařov|2|
5972|Mnichovice,hotel Myšlín|2|
5973|Větrník|P|
5974|Mělník,Slovany|4|
5975|Rohozec,u kapličky|8|
5976|Nučice,Sokolská|1|
5977|Kralupy nad Vltavou|3|
5978|Ústav mateřství|0|
5979|Na Šabatce|P|
5980|Pávovské náměstí|P|
5981|Dobřichovice,Nádraží|1|
5982|Unhošť,rozc.Malé Kyšice|2|
5983|Potěhy|8|
5984|Bucharova|P|
5985|Zderazská|B|
5986|Benátky n.Jiz.,Husovo nám.|5|
5987|Křenice|1|
5988|Stránka,Tajná|6|
5989|Jinočany,Žižkova|1|
5990|Slaný,Mírová|4|
5991|Bratčice z|-|
5992|Kovanice,Chvalovice|5,6|
5993|Makotřasy,rozcestí|2|
5994|Sedlec-Prčice,Myslkov|8|
5995|Panoší Újezd,u pomníku|8|
5996|Nebovidy,hřbitov|6|
5997|Neratovice,U Vojtěcha|2|
5998|Poříčany,Prodejna|4|
5999|Rabyně,Rozc.Blaženice|5|
6000|Příbram,Jesenice II,rozc.1.0|7|
6001|Kněžmost,Čížovka,rozhledna|8|
6002|Výstaviště|P|
6003|Václavice,Vatěkov|5|
6004|Pňov-Předhradí,Pňov|6|
6005|Arbesovo náměstí|P|
6006|Opolany,Opolánky|7|
6007|Jílové u Prahy,Za Humny|3|
6008|Sýkořice,Luby|5|
6009|Slibovice|8|
6010|Jahodnice II|P|
6011|Úžice,Smrk,rozc.|5|
6012|Benešov,MŠ Úsměv|5|
6013|Kryry,Strojetice|9|
6014|Sloveč|8|
6015|Neratovice město|2|
6016|Příbram,Břez.Hory,Rožmitálská|7|
6017|Nemocnice Motol|P|
6018|Červené Pečky,Horní|6|
6019|Otakarova|P|
6020|Vlašim,Polánka,rozc.|7|
6021|Středokluky,rozc.Černovičky|1|
6022|Týnec n.Sáz.,Podělusy|4|
6023|Lysá n.L.,Litol,Dobrovského sady|3|
6024|Zelenecká Lhota,odb.Záhuby|10|
6025|vl. v km 4,915|-|
6026|Sídliště Baba|P|
6027|Říčany,Politických vězňů|1|
6028|Kodaňská|P|
6029|Krchleby|7|
6030|Záryby,Martinov|3|
6031|Sázava,Bělokozly,Trucovna|5|
6032|Nelahozeves,Lešany|3|
6033|Loučeň|6|
6034|Bělá p.Bezd.,Na Výsluní|9|
6035|Kostomlaty n.L.,Žel.st.|5|
6036|Rožmitál pod Třemšínem|8|
6037|Kolbenova|P|
6038|Ohrobec|1|
6039|Čáslav,Zahradní|8|
6040|Nýrská|B|
6041|Louny město|7|
6042|Mladá Vožice,Blanice|9|
6043|Tábor,Brisk a.s.|-|
6044|Bílenecké náměstí|P|
6045|Březí,Podskalí|1|
6046|Pod Hájem|B|
6047|Kmetiněves,žel.st.|5|
6048|Tehovičky|P|
6049|Klučenice,Planá,rozc.|9|
6050|Lochkov|P|
6051|Nový Dům,háj.|6|
6052|Roztoky u Křivoklátu|6|
6053|Jahodnice|P|
6054|Rozýnova|P|
6055|Bratronice|4|
6056|Petrovice I|7|
6057|Slatina|9|
6058|Chrást,Host.|4|
6059|Horoušany,Horoušánky,Náves|1|
6060|Kralupy n.Vlt.,Lidové nám.|3|
6061|Dolní Hbity|7|
6062|Praha hl.n.|P|
6063|Věšín|8|
6064|Strančice|1|
6065|Zásmuky,Dupanda|5|
6066|Spomyšl|4|
6067|Nádraží Velká Chuchle|P|
6068|Vilémovice|10|
6069|Blatce,Tubož,rybník|7|
6070|Zbraslavice,letiště|7|
6071|Osov,u zámku I|4|
6072|Všesulov|8|
6073|Praha-Kyje|0|
6074|Nové Dvory,Ovčáry|7|
6075|Jesenice,Belnická|1|
6076|Třtice|6|
6077|Ratibořské Hory,Vřesce|-|
6078|Krnsko,u křížku|7|
6079|Kotorská|P|
6080|Rokytňany,Dolní Rokytňany|9|
6081|Žebrák,Sedlec,Za Dálnicí|6|
6082|Čelákovice,Rumunská|2|
6083|Vinoř|P|
6084|Ukrajinská|P|
6085|Pátek,náves|6|
6086|Felbabka,rozc.|6|
6087|Štětkovice|7|
6088|Žatec,Volyň.Čechů OSP|9|
6089|Rokytá,Horní Rokytá,konečná|10|
6090|Stříbrná Skalice|4|
6091|Perunova|P|
6092|Kojice|9|
6093|Rakovník,Lišanská|7|
6094|Jevany,Spojovací|3|
6095|km 26,100 +0,020|-|
6096|Malý Újezd|4|
6097|Zdice,rozc.k žel.st.|5|
6098|Pánkova|P|
6099|Hudlice,Dibří|5|
6100|Žižice|5|
6101|Olešná|7|
6102|Měšice u Prahy|1|
6103|Košetice|10|
6104|Brandýs n.L.-St.Bol.,Vrábí|2,3|
6105|Radovesnice I|6|
6106|Olbramovice,rozc.Zahradnice|7|
6107|Sázava,u Martina|5|
6108|Poděbrady,Přední Lhota,Hájovna|6|
6109|Varnsdorf,sportovní hala|-|
6110|Ždánice,U Jánů|4|
6111|Petržílova|P|
6112|Kostomlaty pod Řípem|6|
6113|Lhota u Příbramě,Prodejna|7|
6114|Reinerova|P|
6115|Křivoklát,žel.zast.|6|
6116|Neprobylice|5|
6117|Varnsdorf,Severní dráha|-|
6118|Sezemická|P|
6119|Urxova|P|
6120|Višňová,Buda|6|
6121|Dobříš,Větrník|5|
6122|Pňov-Předhradí,Klipec|6|
6123|Zátišská|P|
6124|Úžice,Čekanov,rozc.|5|
6125|Kutná Hora,Kamenný dům|7|
6126|Hrnčíře|P|
6127|Bakov n.Jiz.,Malá Bělá,mlýn|8|
6128|Dobříš,Kostelíček|5|
6129|Mšecké Žehrovice,horní|6|
6130|Nový Bor,T.G.Masaryka|-|
6131|Úžice,Radvanice,rozc.|5|
6132|Křečovice,Nahoruby|6|
6133|Chyňava,Podkozí|3|
6134|Drahňovice|6|
6135|Delta|-|
6136|Plaňany,Náměstí|5|
6137|Nebužely,Kroužek|5|
6138|Načeradec,Vračkovice|9|
6139|Putim|-|
6140|Doksy,Zbyny,náves|9|
6141|Cheznovice,ObÚ|7|
6142|Sadská,Mrsolská cesta|5|
6143|Kosořice|6|
6144|Vlašim,Blanická|7|
6145|Broumy,Bušohrad|6|
6146|Jimlín|8|
6147|Bakov n.Jiz.,žel.zast.|8|
6148|Vidice,Roztěž,Golf|5|
6149|Brandýs nad Labem|2|
6150|Velká Buková|6|
6151|Čimický háj|P|
6152|Oráčov|9|
6153|Kněžmost,Solec|8|
6154|Komárov,sídl.|7|
6155|Pobřežní cesta|P|
6156|Nebužely|5|
6157|Heřmaničky,Loudilka|8|
6158|Hrubá Skála|-|
6159|Jesenice,Doublovičky|8|
6160|Dobrovice,aut.st.|6|
6161|Říčany,Terronská|1|
6162|Lešany,Brejlov|4|
6163|Nádraží Žvahov - V Násypu|P|
6164|Úmyslovice,Ostrov,odb.|7|
6165|Praha-Holyně|0|
6166|Řeporyjské náměstí|B|
6167|Babice,Babičky|2|
6168|Šlapanice|5|
6169|Dřínov,U Kříže|2,3|
6170|Ledeč n.Sáz.,sušárna|10|
6171|Motol|P|
6172|Dolany nad Vltavou|2|
6173|Sedlec-Prčice,Kvasejovice|8|
6174|Hrejkovice,Chlumek,rozc.0.8|10|
6175|Votice,rozc.Hostišov|7|
6176|V Remízku|P|
6177|Strojetice,u kovárny|8|
6178|Příbram,Dolejší Obora|7|
6179|Prašný most|P|
6180|Oleška|4|
6181|Rakovník,Na Sekyře|7|
6182|Rakovník,Wintrovo nám.|7|
6183|Záhornice,Ke Hřišti|8|
6184|km 2,500 = 1,618|-|
6185|Mořina,Trněný Újezd|1,2|
6186|Mnichovice,požární dům|2|
6187|Úmyslovice,Ostrov|7|
6188|Buš|4|
6189|Čelákovice,Jiřinská|2|
6190|Mnetěš|5|
6191|Borotice,Čelina|5|
6192|Vráž,rozc.k žel.st.|3|
6193|Úvaly,Žel.st.|1|
6194|Janovská|P|
6195|Kralupy n.Vlt.,ZŠ Václava Havla|3|
6196|Vinořský zámek|P|
6197|Nymburk,Maršála Koněva|5|
6198|Vinohradská tržnice|P|
6199|Štěpničná|0|
6200|Český Dub,host.|12|
6201|Chmeliště|6|
6202|Chyňava,Malé Přílepy|3|
6203|Mutějovice,Škola|8|
6204|Dobrovice,Libichov,hl.sil.|6|
6205|Tuřany|5|
6206|Nový Vestec,Na Pískách|3|
6207|Televizní věž|P|
6208|Rakovník,koup.|7|
6209|Solopysky|9|
6210|Elišky Přemyslovny|P|
6211|Schodová|P|
6212|Loket u Čechtic,Brzotice,rozc.II|9|
6213|Dolní Beřkovice,Posadovice|5|
6214|Němčice,hl.sil.|6|
6215|Cerhenice,Škola|5|
6216|Švihov|9|
6217|Mladá Boleslav,Pírkovo sanatorium|7|
6218|Benešov,Benica|5|
6219|Hornocholupická|B|
6220|Tábor,Hlinice,myslivna|-|
6221|Chotětov,Hřivno|6|
6222|Jesenice,nám.|9|
6223|Třebovle,Království,Rozc.|5|
6224|Drásov,Cihelna|7|
6225|Obchodní centrum Zličín|P|
6226|Kyšice|2,3|
6227|Radošovická|P|
6228|Nemocnice Na Homolce|P|
6229|Brozany n.Ohří,křiž.|8|
6230|Praha-Kolovraty|B|
6231|Poděbrady,Kluk,Hřbitov|6|
6232|Velký Osek,škola|7|
6233|Podmoky,u kovárny|8|
6234|Týnec n.Sáz.,Zbořený Kostelec,Hrad|4|
6235|Březová,Pod hrází|6|
6236|Desná,Sklář|-|
6237|Dolní Hbity,Káciň|7|
6238|Tehov,Hačálka|1|
6239|Kabešova|P|
6240|Sedlčany,aut.st.|7|
6241|Příbram,rozc.|7|
6242|Hanspaulka|P|
6243|Libáň,Psinice,kostel|10|
6244|Benešov,Terminál|5|
6245|Písek zastávka|-|
6246|Český Brod|3|
6247|Ralsko,Ploužnice|11|
6248|Loukovec|10|
6249|Neveklov,Dalešice|5|
6250|Brandýsek,škola|3,4|
6251|Horky|P|
6252|Strenice,u zahrad|6|
6253|Kladno,gymnasium|3|
6254|Olbramovice,Křešice|7|
6255|Chotilsko,Lipí,Besedná|5|
6256|Strašice,Mikulíkův mlýn|-|
6257|Husinec,Řež,Sídliště|1|
6258|Praha-Žvahov|0|
6259|Praha-Braník|0|
6260|Dolní Břežany,Hřiště|1|
6261|Rataje,rozc.|8|
6262|Mělník,nám.Karla IV.|4|
6263|Praha-Cibulka|0|
6264|Pletený Újezd|2|
6265|Třemošnice,aut.st.|10|
6266|Štětí,Cihelná|6|
6267|Kovářov,rozc.Klučenice 2.0|9|
6268|Cetenov,Hrubý Lesnov|11|
6269|Podhořany u Ronova n.D.,Pod Zámkem|10|
6270|Pošta Újezd nad Lesy|P|
6271|Důstojnické domy|P|
6272|Úhonice,škola|1|
6273|Údrnice,Bílsko|10|
6274|Český Brod,Liblice,SEŠ|3|
6275|Vrátno,horní část|6|
6276|Hořín|4|
6277|Soběhrdy,u hřbitova|5|
6278|Santoška|P|
6279|Starý Spořilov|P|
6280|Kokořín,Kokořínský Důl,Rapín|5|
6281|Břeclavská|P|
6282|Ostrá|4|
6283|Balabenka|P|
6284|Kosmonosy,Průmyslová|7|
6285|Libušín,škola|4|
6286|Starochuchelská|P|
6287|Strenice|6|
6288|Kbelský hřbitov|P|
6289|Rybníky|6|
6290|Kladno,Sítná|3|
6291|Městečko|6|
6292|Postupice,Miroslav|6|
6293|Nymburk,Pražská|5|
6294|Rtyňská|P|
6295|Vlašim,Bolina,Rozc.|7|
6296|Samopše,Talmberk|6|
6297|Zákolany,Kováry|3|
6298|Mimoň,Pražská|12|
6299|Plazy,u mlýna|7|
6300|Závišín|10|
6301|Dobřichovice,Randova|1|
6302|Doksy,Zbyny,křiž.|9|
6303|Chyňava,Libečov,u mostu|3|
6304|Chlístovice,Kralice|6|
6305|Jesenice,Horní Jirčany,Vodárna|1|
6306|Km 46,700|-|
6307|Polygrafická|P|
6308|Chrást nad Sázavou|4|
6309|Kostelec n.Č.l.,Nám.|3|
6310|Nový Bor,Pihel,pošta|-|
6311|Slatinová|0|
6312|Ždánice|4|
6313|Smetanova Lhota|-|
6314|Košťálov,křiž.k lomu|-|
6315|Podluhy,Na drahách|6|
6316|Sedlec-Prčice,Veletín,rozc.|8|
6317|Náměstí Republiky|P|
6318|Vítězné náměstí|P|
6319|Háje|P|
6320|Skryje,u mostu|7|
6321|Mělník-Mlazice|4|
6322|Benešov,Purkyňova|5|
6323|Vinařice,Divice|7|
6324|Bohutín,Havírna|7|
6325|Mladá Boleslav,Čejetičky,mlékárna|7|
6326|Blažimská|P|
6327|Nepasické náměstí|P|
6328|U Průhonu|P|
6329|Skuhrov pod Třemšínem|8|
6330|Dubá,Bukovec|7|
6331|Jenštejn|1|
6332|Svijany,obec|10|
6333|Tábor odb.výh.č.35|-|
6334|Vranovice|8|
6335|Černý kůň|P|
6336|Na Košíku|P|
6337|Votice,Hory|7|
6338|Nové Strašecí,poliklinika|6|
6339|Králův Dvůr,Výšiny|4|
6340|Zdiby,Brnky|1|
6341|Chotilsko|5|
LINES
AE|BUS|5602,28;456,2;454,1;1770,0;
1|TRAM|5950,1;5676,1;6199,1;1456,1;4196,1;5710,1;3463,1;3159,1;5536,1;3504,1;2645,1;5888,1;5051,1;4409,1;1835,2;1163,1;109,2;397,1;4342,2;2008,2;3236,1;1254,2;3309,1;1467,1;3564,1;3248,2;1337,2;6179,2;4351,2;2386,1;2123,1;3199,1;5089,1;5973,1;3592,3;4634,0;
2|TRAM|398,2;398,2;398,2;1700,1;1416,1;1416,2;1694,1;5333,2;3652,1;4795,1;5462,2;731,2;4150,3;4643,1;1337,2;6179,1;4351,2;2386,1;2123,1;3199,1;5089,1;5973,1;3592,2;4634,0;
3|TRAM|1879,1;3463,1;3159,1;5536,1;3504,1;2645,1;5888,1;5051,1;4409,1;1835,2;1163,3;2732,1;6119,1;3411,1;550,1;2507,2;3198,1;5954,2;3409,2;1144,1;334,1;3903,2;1694,1;4081,2;1416,1;1416,1;1700,3;398,0;
4|TRAM|4929,1;5776,2;2007,1;3917,1;3045,1;3732,1;621,1;561,2;459,2;2093,3;4582,1;1694,2;4081,2;1416,2;4072,2;4098,1;367,1;5273,2;281,2;4297,1;4263,2;4303,2;741,1;4586,1;2988,1;2685,1;2980,0;
5|TRAM|860,1;715,1;1813,2;388,1;388,1;1304,2;196,1;4479,2;1511,2;5602,2;3409,2;1144,1;334,1;3903,1;1354,2;862,3;4072,2;4098,1;367,1;5273,2;281,2;4297,1;4263,2;4303,2;741,1;4586,1;2988,1;2685,1;2980,1;5225,2;4198,0;
6|TRAM|2290,1;1468,1;5830,1;4149,1;6283,2;1163,2;1163,1;109,2;397,2;6328,1;4408,2;2515,2;6002,1;1470,1;1254,1;2103,2;39,2;6317,2;5954,2;3409,2;1144,1;334,1;3903,2;1694,1;4582,3;2093,2;338,2;967,1;225,1;6019,2;2550,2;1591,2;2007,1;5776,1;4929,0;
7|TRAM|1339,0;1090,1;4563,1;4400,1;3905,5;4098,1;4072,2;1416,1;1700,1;2811,2;5611,1;4588,1;978,1;6019,2;2550,2;1591,2;2007,1;5776,1;4929,2;1208,2;5042,1;1499,1;2766,1;3443,1;4685,1;3347,1;4151,3;5304,0;
8|TRAM|3779,1;4450,1;3796,1;442,1;6239,2;2257,1;5197,1;3662,1;6283,2;1163,2;1163,3;2732,1;6119,1;3411,1;550,1;2507,2;3198,2;6317,1;39,3;1254,2;3309,1;1467,1;3564,1;3248,2;1337,2;6318,2;4109,1;5491,3;5219,0;
801|BUS|1714,1;5664,1;2875,4;677,2;4703,2;3263,2;3995,1;547,2;2668,1;4486,2;3115,0;
9|TRAM|501,1;4860,1;3802,1;4422,1;3418,2;6171,0;
802|BUS|5175,1;4245,3;3115,2;4486,1;2668,2;547,1;3995,1;3263,2;4703,2;5126,1;1170,1;3539,3;4222,2;6125,1;5139,1;2531,2;155,0;
